,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,playlistName
987,0.509,0.332,10,-11.433,0,0.0407,0.901,0.0981,0.117,0.713,159.553,audio_features,3nZrgv46xk7zTNjndkN5xP,spotify:track:3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/tracks/3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/audio-analysis/3nZrgv46xk7zTNjndkN5xP,152787,4,Dört Mevsim,mezuniyete son adımlar
988,0.568,0.122,2,-22.582,1,0.0454,0.772,0.241,0.081,0.079,81.627,audio_features,01zFHV09ZITxMSedyHWZcy,spotify:track:01zFHV09ZITxMSedyHWZcy,https://api.spotify.com/v1/tracks/01zFHV09ZITxMSedyHWZcy,https://api.spotify.com/v1/audio-analysis/01zFHV09ZITxMSedyHWZcy,233777,4,İnişlerim Çıkışlarım,mezuniyete son adımlar
989,0.503,0.188,6,-15.99,1,0.0287,0.979,0.502,0.127,0.534,96.55,audio_features,5SbyhCv3DYuhqjK6swMohE,spotify:track:5SbyhCv3DYuhqjK6swMohE,https://api.spotify.com/v1/tracks/5SbyhCv3DYuhqjK6swMohE,https://api.spotify.com/v1/audio-analysis/5SbyhCv3DYuhqjK6swMohE,175404,4,Ne Pleure Pas,mezuniyete son adımlar
990,0.655,0.155,9,-16.183,0,0.0503,0.937,0.00155,0.0892,0.233,123.905,audio_features,6toqGgsiQD3JM9i34SDdAa,spotify:track:6toqGgsiQD3JM9i34SDdAa,https://api.spotify.com/v1/tracks/6toqGgsiQD3JM9i34SDdAa,https://api.spotify.com/v1/audio-analysis/6toqGgsiQD3JM9i34SDdAa,301560,4,Akılla Bir Konuşmam Oldu,mezuniyete son adımlar
991,0.382,0.387,9,-7.386,1,0.0459,0.134,4.14e-06,0.287,0.381,152.887,audio_features,408BwSrKOxiZnKNg7EWUHj,spotify:track:408BwSrKOxiZnKNg7EWUHj,https://api.spotify.com/v1/tracks/408BwSrKOxiZnKNg7EWUHj,https://api.spotify.com/v1/audio-analysis/408BwSrKOxiZnKNg7EWUHj,374776,5,Kanadım Değdi Sevdaya,mezuniyete son adımlar
992,0.373,0.47,7,-10.028,0,0.0523,0.928,0.249,0.68,0.757,110.783,audio_features,7m5A3n4ShvtDCFbxBWe8rX,spotify:track:7m5A3n4ShvtDCFbxBWe8rX,https://api.spotify.com/v1/tracks/7m5A3n4ShvtDCFbxBWe8rX,https://api.spotify.com/v1/audio-analysis/7m5A3n4ShvtDCFbxBWe8rX,184686,4,"Her Akşam Votka, Rakı Ve Şarap / Sarhoş",mezuniyete son adımlar
993,0.28,0.295,9,-10.871,0,0.0303,0.971,0.0279,0.0929,0.0683,97.299,audio_features,5mkgbJH25lXjd7CbObvTcp,spotify:track:5mkgbJH25lXjd7CbObvTcp,https://api.spotify.com/v1/tracks/5mkgbJH25lXjd7CbObvTcp,https://api.spotify.com/v1/audio-analysis/5mkgbJH25lXjd7CbObvTcp,224000,4,Çok Yorgunum,mezuniyete son adımlar
994,0.491,0.915,11,-4.834,1,0.143,0.00652,0.125,0.0906,0.582,134.947,audio_features,17VP4tofJ3evJbtY8Tk1Qi,spotify:track:17VP4tofJ3evJbtY8Tk1Qi,https://api.spotify.com/v1/tracks/17VP4tofJ3evJbtY8Tk1Qi,https://api.spotify.com/v1/audio-analysis/17VP4tofJ3evJbtY8Tk1Qi,295576,4,il vento d'oro,Suns in 4
995,0.12,0.384,5,-10.019,1,0.0347,0.0123,0.853,0.251,0.0398,95.085,audio_features,3EvMYH9HuMMws4lxcFgrjZ,spotify:track:3EvMYH9HuMMws4lxcFgrjZ,https://api.spotify.com/v1/tracks/3EvMYH9HuMMws4lxcFgrjZ,https://api.spotify.com/v1/audio-analysis/3EvMYH9HuMMws4lxcFgrjZ,370187,4,Symphonicsuite (Aot) Part1-1st: 0Sk,Suns in 4
996,0.429,0.979,7,-2.204,0,0.119,0.0986,2.32e-06,0.302,0.434,146.145,audio_features,08q2CrXYf1ZaMbcKViPdVA,spotify:track:08q2CrXYf1ZaMbcKViPdVA,https://api.spotify.com/v1/tracks/08q2CrXYf1ZaMbcKViPdVA,https://api.spotify.com/v1/audio-analysis/08q2CrXYf1ZaMbcKViPdVA,262567,4,JOJO SONO CHINO SADAME,Suns in 4
997,0.479,0.864,0,-4.601,0,0.055,0.00505,4.58e-05,0.0926,0.421,159.994,audio_features,2WT4MG0M4R3RmkPUQj8Xct,spotify:track:2WT4MG0M4R3RmkPUQj8Xct,https://api.spotify.com/v1/tracks/2WT4MG0M4R3RmkPUQj8Xct,https://api.spotify.com/v1/audio-analysis/2WT4MG0M4R3RmkPUQj8Xct,166853,4,Symphonicsuite (Aot) Part2-5th: Apple Seed,Suns in 4
998,0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,audio_features,3KhwEuqLNjHfsKaBDo1yVh,spotify:track:3KhwEuqLNjHfsKaBDo1yVh,https://api.spotify.com/v1/tracks/3KhwEuqLNjHfsKaBDo1yVh,https://api.spotify.com/v1/audio-analysis/3KhwEuqLNjHfsKaBDo1yVh,280467,4,Boku no Sensou,Suns in 4
999,0.363,0.255,2,-12.19,0,0.0359,0.923,0.336,0.182,0.108,135.735,audio_features,6sMGVt2mLOSjFXcYs1PBdR,spotify:track:6sMGVt2mLOSjFXcYs1PBdR,https://api.spotify.com/v1/tracks/6sMGVt2mLOSjFXcYs1PBdR,https://api.spotify.com/v1/audio-analysis/6sMGVt2mLOSjFXcYs1PBdR,302078,4,Death Note Suite,Suns in 4
1000,0.367,0.917,1,-4.285,0,0.0475,2.09e-06,0.00238,0.193,0.462,88.904,audio_features,69V4s00H4nc6csUz4N98c7,spotify:track:69V4s00H4nc6csUz4N98c7,https://api.spotify.com/v1/tracks/69V4s00H4nc6csUz4N98c7,https://api.spotify.com/v1/audio-analysis/69V4s00H4nc6csUz4N98c7,304120,4,HUNTING FOR YOUR DREAM,Suns in 4
1001,0.437,0.968,2,-2.755,1,0.1,0.000179,1.24e-06,0.393,0.159,175.057,audio_features,3GhzTIxVA1ht0fTS7Bt3Ju,spotify:track:3GhzTIxVA1ht0fTS7Bt3Ju,https://api.spotify.com/v1/tracks/3GhzTIxVA1ht0fTS7Bt3Ju,https://api.spotify.com/v1/audio-analysis/3GhzTIxVA1ht0fTS7Bt3Ju,182933,4,GO WEST,Suns in 4
1002,0.372,0.959,1,-3.486,0,0.0998,0.000816,0.0,0.315,0.381,185.026,audio_features,5WFyER9XL7zcDkaj7CuYmv,spotify:track:5WFyER9XL7zcDkaj7CuYmv,https://api.spotify.com/v1/tracks/5WFyER9XL7zcDkaj7CuYmv,https://api.spotify.com/v1/audio-analysis/5WFyER9XL7zcDkaj7CuYmv,218015,4,Welcome トゥ 混沌,Suns in 4
1003,0.187,0.761,7,-7.069,0,0.0598,0.0849,0.513,0.315,0.301,171.701,audio_features,1USzBdoY919UEQheqzAON5,spotify:track:1USzBdoY919UEQheqzAON5,https://api.spotify.com/v1/tracks/1USzBdoY919UEQheqzAON5,https://api.spotify.com/v1/audio-analysis/1USzBdoY919UEQheqzAON5,239790,3,Warhammer Titan Theme,Suns in 4
1004,0.357,0.932,1,-4.428,0,0.246,0.0236,0.0,0.196,0.338,168.125,audio_features,3q7hI6kxCAbj0yDTR4asML,spotify:track:3q7hI6kxCAbj0yDTR4asML,https://api.spotify.com/v1/tracks/3q7hI6kxCAbj0yDTR4asML,https://api.spotify.com/v1/audio-analysis/3q7hI6kxCAbj0yDTR4asML,219187,4,Uragirimonono Requiem - Giorno Ver.,Suns in 4
1005,0.573,0.578,10,-5.548,1,0.0364,0.847,5.07e-05,0.106,0.718,113.202,audio_features,3iMBeyqsQSKjtT8G6wencW,spotify:track:3iMBeyqsQSKjtT8G6wencW,https://api.spotify.com/v1/tracks/3iMBeyqsQSKjtT8G6wencW,https://api.spotify.com/v1/audio-analysis/3iMBeyqsQSKjtT8G6wencW,215227,4,Öyle Sarhoş Olsam ki,ya yeniden evlere kapatılırsak?
1006,0.509,0.332,10,-11.433,0,0.0407,0.901,0.0981,0.117,0.713,159.553,audio_features,3nZrgv46xk7zTNjndkN5xP,spotify:track:3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/tracks/3nZrgv46xk7zTNjndkN5xP,https://api.spotify.com/v1/audio-analysis/3nZrgv46xk7zTNjndkN5xP,152787,4,Dört Mevsim,ya yeniden evlere kapatılırsak?
1007,0.393,0.568,2,-11.864,0,0.0728,0.638,3.4e-06,0.32,0.591,83.395,audio_features,3D6gDJLEcEufX33QNGtQSe,spotify:track:3D6gDJLEcEufX33QNGtQSe,https://api.spotify.com/v1/tracks/3D6gDJLEcEufX33QNGtQSe,https://api.spotify.com/v1/audio-analysis/3D6gDJLEcEufX33QNGtQSe,328773,3,Ah Bu Şarkıların Gözü Kör Olsun,ya yeniden evlere kapatılırsak?
1008,0.372,0.166,0,-21.348,1,0.0325,0.211,0.0,0.339,0.233,137.723,audio_features,6xLWBX2jApQ9ldmdaEF1z2,spotify:track:6xLWBX2jApQ9ldmdaEF1z2,https://api.spotify.com/v1/tracks/6xLWBX2jApQ9ldmdaEF1z2,https://api.spotify.com/v1/audio-analysis/6xLWBX2jApQ9ldmdaEF1z2,149333,4,Kördüğüm,ya yeniden evlere kapatılırsak?
1009,0.558,0.38,4,-10.697,0,0.0471,0.721,0.0,0.119,0.361,97.347,audio_features,79MWhuYapVlBQ4ozGVdO6e,spotify:track:79MWhuYapVlBQ4ozGVdO6e,https://api.spotify.com/v1/tracks/79MWhuYapVlBQ4ozGVdO6e,https://api.spotify.com/v1/audio-analysis/79MWhuYapVlBQ4ozGVdO6e,212062,4,Sen Benim Şarkılarımsın,ya yeniden evlere kapatılırsak?
1010,0.731,0.67,9,-7.593,0,0.0585,0.0133,0.0,0.182,0.889,140.045,audio_features,5TzvnKDHS3CZZ3Wd6OgN9U,spotify:track:5TzvnKDHS3CZZ3Wd6OgN9U,https://api.spotify.com/v1/tracks/5TzvnKDHS3CZZ3Wd6OgN9U,https://api.spotify.com/v1/audio-analysis/5TzvnKDHS3CZZ3Wd6OgN9U,245467,4,Ask Sevgiden Beter,ya yeniden evlere kapatılırsak?
1011,0.624,0.428,0,-11.37,1,0.0488,0.121,5.25e-06,0.0951,0.472,170.082,audio_features,3XrlGQcbBHKctfWbhwoNLZ,spotify:track:3XrlGQcbBHKctfWbhwoNLZ,https://api.spotify.com/v1/tracks/3XrlGQcbBHKctfWbhwoNLZ,https://api.spotify.com/v1/audio-analysis/3XrlGQcbBHKctfWbhwoNLZ,193640,4,Sonsuza Kadar,ya yeniden evlere kapatılırsak?
1012,0.475,0.318,4,-4.836,0,0.0302,0.8,0.0,0.168,0.317,81.05,audio_features,3N5AZtKJALZZDHT4On8Ebx,spotify:track:3N5AZtKJALZZDHT4On8Ebx,https://api.spotify.com/v1/tracks/3N5AZtKJALZZDHT4On8Ebx,https://api.spotify.com/v1/audio-analysis/3N5AZtKJALZZDHT4On8Ebx,166049,4,Haydi Söyle,ya yeniden evlere kapatılırsak?
1013,0.578,0.659,0,-6.414,0,0.0544,0.476,0.0,0.222,0.406,145.093,audio_features,0TOf8TNVhLVXkNUBIp6hAb,spotify:track:0TOf8TNVhLVXkNUBIp6hAb,https://api.spotify.com/v1/tracks/0TOf8TNVhLVXkNUBIp6hAb,https://api.spotify.com/v1/audio-analysis/0TOf8TNVhLVXkNUBIp6hAb,221373,4,Yalnızım Ben,ya yeniden evlere kapatılırsak?
1014,0.336,0.231,5,-16.042,0,0.0357,0.933,0.000217,0.165,0.118,102.21,audio_features,2z24PBmJg28sSKReZBqq8i,spotify:track:2z24PBmJg28sSKReZBqq8i,https://api.spotify.com/v1/tracks/2z24PBmJg28sSKReZBqq8i,https://api.spotify.com/v1/audio-analysis/2z24PBmJg28sSKReZBqq8i,268200,4,Seni Düşünmek Güzel Şey,ya yeniden evlere kapatılırsak?
1015,0.486,0.485,5,-12.391,0,0.0331,0.00446,1.69e-05,0.369,0.353,120.095,audio_features,6qVA1MqDrDKfk9144bhoKp,spotify:track:6qVA1MqDrDKfk9144bhoKp,https://api.spotify.com/v1/tracks/6qVA1MqDrDKfk9144bhoKp,https://api.spotify.com/v1/audio-analysis/6qVA1MqDrDKfk9144bhoKp,319933,4,Bebek,ya yeniden evlere kapatılırsak?
1016,0.396,0.601,7,-6.23,0,0.0551,0.446,0.0,0.12,0.543,120.075,audio_features,6mWCTk8obPLq3rRkzpII4q,spotify:track:6mWCTk8obPLq3rRkzpII4q,https://api.spotify.com/v1/tracks/6mWCTk8obPLq3rRkzpII4q,https://api.spotify.com/v1/audio-analysis/6mWCTk8obPLq3rRkzpII4q,287118,4,Mey,ya yeniden evlere kapatılırsak?
1017,0.589,0.524,6,-10.714,0,0.0402,0.855,0.000492,0.939,0.538,123.137,audio_features,0QxrS9SiOR88oYhq9TSVH9,spotify:track:0QxrS9SiOR88oYhq9TSVH9,https://api.spotify.com/v1/tracks/0QxrS9SiOR88oYhq9TSVH9,https://api.spotify.com/v1/audio-analysis/0QxrS9SiOR88oYhq9TSVH9,369680,4,Sensiz Olmaz,ya yeniden evlere kapatılırsak?
1018,0.432,0.316,0,-16.971,1,0.0359,0.261,0.0,0.854,0.301,78.439,audio_features,2zC5HggFPtvtGm7DgKs2vQ,spotify:track:2zC5HggFPtvtGm7DgKs2vQ,https://api.spotify.com/v1/tracks/2zC5HggFPtvtGm7DgKs2vQ,https://api.spotify.com/v1/audio-analysis/2zC5HggFPtvtGm7DgKs2vQ,344320,4,Sözlerimi Geri Alamam,ya yeniden evlere kapatılırsak?
1019,0.436,0.549,9,-8.54,0,0.0391,0.742,2.07e-06,0.763,0.659,145.426,audio_features,7etTB0xu31nW16NK2b4dfR,spotify:track:7etTB0xu31nW16NK2b4dfR,https://api.spotify.com/v1/tracks/7etTB0xu31nW16NK2b4dfR,https://api.spotify.com/v1/audio-analysis/7etTB0xu31nW16NK2b4dfR,215120,4,Adalar,ya yeniden evlere kapatılırsak?
1020,0.529,0.294,11,-13.174,0,0.0461,0.917,0.00148,0.0822,0.465,149.145,audio_features,4OquieiK6wqAShdrmd71jK,spotify:track:4OquieiK6wqAShdrmd71jK,https://api.spotify.com/v1/tracks/4OquieiK6wqAShdrmd71jK,https://api.spotify.com/v1/audio-analysis/4OquieiK6wqAShdrmd71jK,238701,4,Olmasın Varsın,ya yeniden evlere kapatılırsak?
1021,0.386,0.629,10,-5.281,1,0.0379,0.73,0.0,0.168,0.535,136.775,audio_features,3N22eRNxCqUIFe6fIonFnZ,spotify:track:3N22eRNxCqUIFe6fIonFnZ,https://api.spotify.com/v1/tracks/3N22eRNxCqUIFe6fIonFnZ,https://api.spotify.com/v1/audio-analysis/3N22eRNxCqUIFe6fIonFnZ,179427,3,Bana Ellerini Ver,ya yeniden evlere kapatılırsak?
1022,0.482,0.461,0,-7.236,1,0.0339,0.835,0.0,0.261,0.399,101.646,audio_features,6R1dt8apfXmrXXkdBRiM26,spotify:track:6R1dt8apfXmrXXkdBRiM26,https://api.spotify.com/v1/tracks/6R1dt8apfXmrXXkdBRiM26,https://api.spotify.com/v1/audio-analysis/6R1dt8apfXmrXXkdBRiM26,182373,4,Hasret,ya yeniden evlere kapatılırsak?
1023,0.702,0.105,7,-22.333,1,0.0433,0.848,5.39e-05,0.306,0.563,109.289,audio_features,4Q2t1wFBSwgaPlgV5GpqZp,spotify:track:4Q2t1wFBSwgaPlgV5GpqZp,https://api.spotify.com/v1/tracks/4Q2t1wFBSwgaPlgV5GpqZp,https://api.spotify.com/v1/audio-analysis/4Q2t1wFBSwgaPlgV5GpqZp,274714,4,Bu Kalp Seni Unutur mu,ya yeniden evlere kapatılırsak?
1024,0.745,0.13,11,-21.185,0,0.0382,0.929,0.782,0.117,0.455,102.938,audio_features,0Rh7gOkLcex3Z2ETJkF1b1,spotify:track:0Rh7gOkLcex3Z2ETJkF1b1,https://api.spotify.com/v1/tracks/0Rh7gOkLcex3Z2ETJkF1b1,https://api.spotify.com/v1/audio-analysis/0Rh7gOkLcex3Z2ETJkF1b1,256998,4,Farketmeden,ya yeniden evlere kapatılırsak?
1025,0.649,0.182,10,-18.216,1,0.136,0.875,0.00173,0.167,0.722,100.446,audio_features,3Ycnlpayv02FR4caJPEpIA,spotify:track:3Ycnlpayv02FR4caJPEpIA,https://api.spotify.com/v1/tracks/3Ycnlpayv02FR4caJPEpIA,https://api.spotify.com/v1/audio-analysis/3Ycnlpayv02FR4caJPEpIA,258808,4,Deniz Ve Mehtap,ya yeniden evlere kapatılırsak?
1026,0.62,0.121,8,-24.942,0,0.0383,0.587,0.0383,0.0903,0.494,136.187,audio_features,0sTJR00cUTvw73XHtxLwtW,spotify:track:0sTJR00cUTvw73XHtxLwtW,https://api.spotify.com/v1/tracks/0sTJR00cUTvw73XHtxLwtW,https://api.spotify.com/v1/audio-analysis/0sTJR00cUTvw73XHtxLwtW,343909,4,Bir Harmanım Bu Akşam,ya yeniden evlere kapatılırsak?
1027,0.362,0.326,4,-17.798,0,0.0827,0.699,0.000901,0.121,0.225,155.711,audio_features,2j5zrW0zNDuBgVXg9lcJnt,spotify:track:2j5zrW0zNDuBgVXg9lcJnt,https://api.spotify.com/v1/tracks/2j5zrW0zNDuBgVXg9lcJnt,https://api.spotify.com/v1/audio-analysis/2j5zrW0zNDuBgVXg9lcJnt,197973,3,Simdi Uzaklardasin,ya yeniden evlere kapatılırsak?
1028,0.409,0.537,0,-6.303,0,0.115,0.768,0.0,0.208,0.678,167.599,audio_features,6hU1tRHBj4WWPpeKlIb57f,spotify:track:6hU1tRHBj4WWPpeKlIb57f,https://api.spotify.com/v1/tracks/6hU1tRHBj4WWPpeKlIb57f,https://api.spotify.com/v1/audio-analysis/6hU1tRHBj4WWPpeKlIb57f,200060,4,Yansın İstanbul,ya yeniden evlere kapatılırsak?
1029,0.262,0.744,4,-7.478,0,0.0846,0.641,0.0464,0.371,0.709,180.748,audio_features,4B9vjtU8MMKU7PZu0LXlcI,spotify:track:4B9vjtU8MMKU7PZu0LXlcI,https://api.spotify.com/v1/tracks/4B9vjtU8MMKU7PZu0LXlcI,https://api.spotify.com/v1/audio-analysis/4B9vjtU8MMKU7PZu0LXlcI,308507,3,Elbet Birgün Buluşacağız,ya yeniden evlere kapatılırsak?
1030,0.65,0.315,1,-8.954,0,0.0463,0.839,0.0,0.0919,0.278,137.932,audio_features,0YGzausz5cMhQDiJj1RQuv,spotify:track:0YGzausz5cMhQDiJj1RQuv,https://api.spotify.com/v1/tracks/0YGzausz5cMhQDiJj1RQuv,https://api.spotify.com/v1/audio-analysis/0YGzausz5cMhQDiJj1RQuv,200871,4,Ben De Yoluma Giderim,ya yeniden evlere kapatılırsak?
1031,0.235,0.403,0,-7.312,1,0.0299,0.844,0.000297,0.323,0.298,91.143,audio_features,1pV8paCBscEnJWOw2kFSyb,spotify:track:1pV8paCBscEnJWOw2kFSyb,https://api.spotify.com/v1/tracks/1pV8paCBscEnJWOw2kFSyb,https://api.spotify.com/v1/audio-analysis/1pV8paCBscEnJWOw2kFSyb,228206,4,Kimseye Etmem Şikayet,ya yeniden evlere kapatılırsak?
1032,0.359,0.321,7,-9.194,0,0.0348,0.878,0.00445,0.067,0.53,78.84,audio_features,2Raob01F16ShBaDd44uTVO,spotify:track:2Raob01F16ShBaDd44uTVO,https://api.spotify.com/v1/tracks/2Raob01F16ShBaDd44uTVO,https://api.spotify.com/v1/audio-analysis/2Raob01F16ShBaDd44uTVO,184645,3,Fikrimin İnce Gülü,ya yeniden evlere kapatılırsak?
1033,0.373,0.47,7,-10.028,0,0.0523,0.928,0.249,0.68,0.757,110.783,audio_features,7m5A3n4ShvtDCFbxBWe8rX,spotify:track:7m5A3n4ShvtDCFbxBWe8rX,https://api.spotify.com/v1/tracks/7m5A3n4ShvtDCFbxBWe8rX,https://api.spotify.com/v1/audio-analysis/7m5A3n4ShvtDCFbxBWe8rX,184686,4,"Her Akşam Votka, Rakı Ve Şarap / Sarhoş",ya yeniden evlere kapatılırsak?
1034,0.356,0.691,9,-7.026,0,0.0747,0.508,0.0128,0.469,0.766,128.733,audio_features,3Rotirt9c5KDHLfu0CGIWU,spotify:track:3Rotirt9c5KDHLfu0CGIWU,https://api.spotify.com/v1/tracks/3Rotirt9c5KDHLfu0CGIWU,https://api.spotify.com/v1/audio-analysis/3Rotirt9c5KDHLfu0CGIWU,164293,4,Arapina,ya yeniden evlere kapatılırsak?
1035,0.383,0.893,9,-5.11,0,0.391,0.152,2.66e-06,0.121,0.15,89.396,audio_features,3CkdTL5OaPuL9E1ivzE5xO,spotify:track:3CkdTL5OaPuL9E1ivzE5xO,https://api.spotify.com/v1/tracks/3CkdTL5OaPuL9E1ivzE5xO,https://api.spotify.com/v1/audio-analysis/3CkdTL5OaPuL9E1ivzE5xO,230008,4,The Pain in Kabir,guilty pleasures
1036,0.481,0.896,2,-13.436,1,0.0711,0.0844,0.0162,0.0754,0.0834,129.912,audio_features,4KOmxftEbdbz9XeHwOOrc9,spotify:track:4KOmxftEbdbz9XeHwOOrc9,https://api.spotify.com/v1/tracks/4KOmxftEbdbz9XeHwOOrc9,https://api.spotify.com/v1/audio-analysis/4KOmxftEbdbz9XeHwOOrc9,190032,4,Zikir of Salvation,guilty pleasures
1037,0.77,0.49,0,-9.844,0,0.343,0.348,0.0,0.102,0.433,155.953,audio_features,0Y0VJ43gCiZJZmdaKslhpo,spotify:track:0Y0VJ43gCiZJZmdaKslhpo,https://api.spotify.com/v1/tracks/0Y0VJ43gCiZJZmdaKslhpo,https://api.spotify.com/v1/audio-analysis/0Y0VJ43gCiZJZmdaKslhpo,178462,4,Hokkabazlar,guilty pleasures
1038,0.902,0.534,4,-8.427,1,0.262,0.027,0.0,0.0586,0.535,101.028,audio_features,3gOqcZfwvcZ8CDPBKrT4ZG,spotify:track:3gOqcZfwvcZ8CDPBKrT4ZG,https://api.spotify.com/v1/tracks/3gOqcZfwvcZ8CDPBKrT4ZG,https://api.spotify.com/v1/audio-analysis/3gOqcZfwvcZ8CDPBKrT4ZG,161584,4,Patlamaya Devam (Extended),guilty pleasures
1039,0.459,0.635,2,-7.111,1,0.199,0.755,0.0,0.0861,0.652,105.726,audio_features,4rv9896sM8JAVknRGT1n5A,spotify:track:4rv9896sM8JAVknRGT1n5A,https://api.spotify.com/v1/tracks/4rv9896sM8JAVknRGT1n5A,https://api.spotify.com/v1/audio-analysis/4rv9896sM8JAVknRGT1n5A,338267,4,Karagümrük Yanıyor,guilty pleasures
1040,0.636,0.913,11,-5.875,0,0.0693,0.00943,1.55e-06,0.0803,0.57,127.984,audio_features,30YbsVUOFZueM4tO7BLBCP,spotify:track:30YbsVUOFZueM4tO7BLBCP,https://api.spotify.com/v1/tracks/30YbsVUOFZueM4tO7BLBCP,https://api.spotify.com/v1/audio-analysis/30YbsVUOFZueM4tO7BLBCP,296777,4,Nankör,guilty pleasures
1041,0.627,0.833,5,-7.218,0,0.179,0.0655,3.26e-05,0.129,0.69,179.935,audio_features,3aXTeIVnDvo2MT1xLTdGK3,spotify:track:3aXTeIVnDvo2MT1xLTdGK3,https://api.spotify.com/v1/tracks/3aXTeIVnDvo2MT1xLTdGK3,https://api.spotify.com/v1/audio-analysis/3aXTeIVnDvo2MT1xLTdGK3,295637,4,Unutulacak Dünler,guilty pleasures
1042,0.776,0.561,3,-8.94,0,0.436,0.275,0.0,0.261,0.851,79.942,audio_features,2D1MsqMup2kuC2l1gSGJPJ,spotify:track:2D1MsqMup2kuC2l1gSGJPJ,https://api.spotify.com/v1/tracks/2D1MsqMup2kuC2l1gSGJPJ,https://api.spotify.com/v1/audio-analysis/2D1MsqMup2kuC2l1gSGJPJ,172470,4,Yokuş,guilty pleasures
1043,0.771,0.75,4,-6.195,0,0.114,0.425,0.000156,0.107,0.643,97.035,audio_features,1tG2tayO1fSit9AvxepXf6,spotify:track:1tG2tayO1fSit9AvxepXf6,https://api.spotify.com/v1/tracks/1tG2tayO1fSit9AvxepXf6,https://api.spotify.com/v1/audio-analysis/1tG2tayO1fSit9AvxepXf6,252429,4,Cennetten Çiçek,guilty pleasures
1044,0.721,0.9,3,-9.195,0,0.0322,0.0135,0.000204,0.307,0.736,135.041,audio_features,1aFuXmfz6bYOvUDOLZiqys,spotify:track:1aFuXmfz6bYOvUDOLZiqys,https://api.spotify.com/v1/tracks/1aFuXmfz6bYOvUDOLZiqys,https://api.spotify.com/v1/audio-analysis/1aFuXmfz6bYOvUDOLZiqys,346040,4,Aşka Yürek Gerek,guilty pleasures
1045,0.736,0.832,6,-6.443,0,0.21,0.248,0.0,0.09,0.868,171.385,audio_features,5iincSHplf6pDtYd3pQEFt,spotify:track:5iincSHplf6pDtYd3pQEFt,https://api.spotify.com/v1/tracks/5iincSHplf6pDtYd3pQEFt,https://api.spotify.com/v1/audio-analysis/5iincSHplf6pDtYd3pQEFt,272360,4,Bombabomba.com,guilty pleasures
1046,0.745,0.779,6,-6.663,1,0.0348,0.304,1.25e-06,0.104,0.778,139.925,audio_features,3atDfMSYYjnC6R90eijbvf,spotify:track:3atDfMSYYjnC6R90eijbvf,https://api.spotify.com/v1/tracks/3atDfMSYYjnC6R90eijbvf,https://api.spotify.com/v1/audio-analysis/3atDfMSYYjnC6R90eijbvf,210107,4,Olabilir,guilty pleasures
1047,0.735,0.73,9,-6.448,0,0.098,0.639,0.0,0.183,0.544,130.055,audio_features,1oiU2kQDd4RjQyhLxNfNXA,spotify:track:1oiU2kQDd4RjQyhLxNfNXA,https://api.spotify.com/v1/tracks/1oiU2kQDd4RjQyhLxNfNXA,https://api.spotify.com/v1/audio-analysis/1oiU2kQDd4RjQyhLxNfNXA,231812,4,Çukur,guilty pleasures
1048,0.702,0.874,2,-9.863,0,0.0601,0.168,2.15e-05,0.129,0.87,95.036,audio_features,6T1F7KwvtxUIsZXmRXyv3X,spotify:track:6T1F7KwvtxUIsZXmRXyv3X,https://api.spotify.com/v1/tracks/6T1F7KwvtxUIsZXmRXyv3X,https://api.spotify.com/v1/audio-analysis/6T1F7KwvtxUIsZXmRXyv3X,236360,4,Aya Benzer,guilty pleasures
1049,0.889,0.729,6,-6.083,1,0.28,0.21,0.0,0.104,0.632,146.003,audio_features,1pNZLvVjMheeoOpuQqKDIJ,spotify:track:1pNZLvVjMheeoOpuQqKDIJ,https://api.spotify.com/v1/tracks/1pNZLvVjMheeoOpuQqKDIJ,https://api.spotify.com/v1/audio-analysis/1pNZLvVjMheeoOpuQqKDIJ,219419,4,Babafingo,guilty pleasures
1050,0.775,0.818,7,-8.687,1,0.164,0.0518,0.0,0.114,0.826,97.06,audio_features,6vEL7E8TGzrxuxbrgdlkLL,spotify:track:6vEL7E8TGzrxuxbrgdlkLL,https://api.spotify.com/v1/tracks/6vEL7E8TGzrxuxbrgdlkLL,https://api.spotify.com/v1/audio-analysis/6vEL7E8TGzrxuxbrgdlkLL,235218,3,Şımarık,guilty pleasures
1051,0.691,0.586,10,-6.688,0,0.0915,0.0377,0.00414,0.0705,0.314,139.78,audio_features,3ujA1fUPLzTh6laI4SGCoW,spotify:track:3ujA1fUPLzTh6laI4SGCoW,https://api.spotify.com/v1/tracks/3ujA1fUPLzTh6laI4SGCoW,https://api.spotify.com/v1/audio-analysis/3ujA1fUPLzTh6laI4SGCoW,141300,4,HARMAN,guilty pleasures
